category,brand,product_name,flavor,size,calories,protein_g,carbs_g,fat_g,sugar_g,fiber_g,caffeine_mg,sodium_mg,ingredients,photo_url
pre_workout,Bloom Nutrition,High Energy Pre-Workout,Sour Gummy,8g scoop,15,0,3,0,0,0,250,15,"L-Citrulline Malate, Beta-Alanine, L-Tyrosine, Caffeine Anhydrous, L-Theanine, Green Tea Extract, Rhodiola, Ginseng, Natural & Artificial Flavors, Citric Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-high-energy-pre-workout-sour-gummy.webp
pre_workout,Bloom Nutrition,High Energy Pre-Workout,Strawberry Mango,8g scoop,15,0,3,0,0,0,250,15,"L-Citrulline Malate, Beta-Alanine, L-Tyrosine, Caffeine Anhydrous, L-Theanine, Green Tea Extract, Rhodiola, Ginseng, Natural Flavors, Citric Acid, Tartaric Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-high-energy-pre-workout-strawberry-mango.webp
supplement,Bloom Nutrition,Creatine Monohydrate Powder,Raspberry Lemon,5g scoop,0,0,0,0,0,0,0,0,"Creatine Monohydrate, Natural Flavors, Malic Acid, Sucralose, Citric Acid",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-creatine-monohydrate-powder-raspberry-lemon.webp
supplement,Bloom Nutrition,Energy Sticks (Powder Drink Mix),Peach Mango,4g stick,5,0,1,0,0,0,50,5,"Caffeine (from Green Coffee Bean), Ginseng Root Extract, L-Theanine, Vitamin B Blend, Citric Acid, Natural Flavors, Stevia, Beta-Carotene (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-energy-sticks-powder-drink-mix-peach-mango.webp
supplement,Bloom Nutrition,Energy Sticks (Powder Drink Mix),Shirley Temple,4g stick,5,0,1,0,0,0,50,5,"Caffeine (from Green Coffee Bean), Ginseng Root Extract, L-Theanine, Vitamin B Blend, Citric Acid, Natural and Artificial Flavors, Sucralose, Fruit Juice (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-energy-sticks-powder-drink-mix-shirley-temple.webp
supplement,Bloom Nutrition,Colostrum & Collagen,Unflavored,8.5g scoop,30,8,0,0,0,0,0,30,"Bovine Colostrum Powder, Hydrolyzed Bovine Collagen Peptides, Sunflower Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-colostrum-collagen-unflavored.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Classic Orange,12 fl oz,35,0,9,0,3,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Orange Juice Concentrate, Natural Flavors, Beta-Carotene (Color), Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-classic-orange.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Watermelon Lime,12 fl oz,35,0,9,0,2,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Lime Juice Concentrate, Natural Flavors, Vegetable Juice (Color), Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-watermelon-lime.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Shirley Temple,12 fl oz,35,0,9,0,3,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Cherry Juice Concentrate, Natural and Artificial Flavors, Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-shirley-temple.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Strawberry Watermelon,12 fl oz,10,0,2,0,0,1,180,10,"Carbonated Water, Galactomannan Prebiotic Fiber, Citric Acid, Taurine, Natural Flavors, L-Theanine, Natural Caffeine (from Green Coffee Bean Extract), Potassium Benzoate, Sucralose, Asian Ginseng Root Extract, Patented Lychee Fruit Extract & Green Tea Leaf",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-strawberry-watermelon.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Cherry Lime,12 fl oz,10,0,2,0,0,1,180,10,"Carbonated Water, Galactomannan Prebiotic Fiber, Citric Acid, Taurine, Natural Flavors, L-Theanine, Natural Caffeine (from Green Coffee Bean Extract), Potassium Benzoate, Sucralose, Asian Ginseng Root Extract, Patented Lychee Fruit Extract & Green Tea Leaf",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-cherry-lime.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Peach Mango,12 fl oz,10,0,2,0,0,1,180,10,"Carbonated Water, Galactomannan Prebiotic Fiber, Citric Acid, Taurine, Natural Flavors, L-Theanine, Natural Caffeine (from Green Coffee Bean Extract), Potassium Benzoate, Sucralose, Asian Ginseng Root Extract, Patented Lychee Fruit Extract & Green Tea Leaf",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-peach-mango.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Crisp Apple,12 fl oz,10,0,2,0,0,1,180,10,"Carbonated Water, Galactomannan Prebiotic Fiber, Citric Acid, Taurine, Natural Flavors, L-Theanine, Natural Caffeine (from Green Coffee Bean Extract), Potassium Benzoate, Sucralose, Asian Ginseng Root Extract, Patented Lychee Fruit Extract & Green Tea Leaf",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-crisp-apple.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Glacier Crush,12 fl oz,10,0,2,0,0,1,180,10,"Carbonated Water, Galactomannan Prebiotic Fiber, Citric Acid, Taurine, Natural and Artificial Flavors, L-Theanine, Natural Caffeine (from Green Coffee Bean Extract), Potassium Benzoate, Sucralose, Asian Ginseng Root Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-glacier-crush.webp
supplement,Bloom Nutrition,Colostrum & Collagen,Orange Cream,9.5g scoop,35,8,1,0,0,0,0,40,"Bovine Colostrum Powder, Hydrolyzed Bovine Collagen Peptides, Natural Flavors, Citric Acid, Beta-Carotene (Color), Stevia, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-colostrum-collagen-orange-cream.webp
supplement,Bloom Nutrition,Hormone Health Balance,Capsules,3 capsule serving,0,0,0,0,0,0,0,0,"Ashwagandha Root Extract, Black Cohosh Root Extract, Chasteberry (Vitex) Extract, DIM (Diindolylmethane), Folate, Vitamin B6, Magnesium, Gelatin Capsule, Rice Flour",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-hormone-health-balance-capsules.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Winter Pomberry,12 fl oz,35,0,9,0,2,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Pomegranate Juice Concentrate, Natural Flavors, Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-winter-pomberry.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Peach Pineapple,12 fl oz,35,0,9,0,3,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Peach Juice Concentrate, Natural Flavors, Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-peach-pineapple.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Root Beer,12 fl oz,35,0,9,0,2,5,0,15,"Carbonated Water, Prebiotic Blend (Agave Inulin, Apple Fiber), Natural Root Beer Flavoring, Apple Juice Concentrate, Caramel Color, Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-root-beer.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Vanilla Oatmeal Cookie,31g scoop,110,25,2,0,0,0,0,140,"Micro-Filtered Whey Protein Isolate, Natural and Artificial Flavors, Cookie Pieces, Salt, Gum Blend (Cellulose, Xanthan), Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-vanilla-oatmeal-cookie.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Cinnamon Crunch Cereal,31g scoop,110,25,2,0,0,0,0,150,"Micro-Filtered Whey Protein Isolate, Cinnamon, Natural and Artificial Flavors, Salt, Cellulose Gum, Xanthan Gum, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-cinnamon-crunch-cereal.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Chocolate Peanut Butter,35g scoop,125,25,5,1,1,1,0,165,"Micro-Filtered Whey Protein Isolate, Peanut Flour, Cocoa Powder Processed with Alkali, Natural and Artificial Flavors, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-chocolate-peanut-butter.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Strawberry Bumcake,32g scoop,110,25,2,0,0,0,0,140,"Micro-Filtered Whey Protein Isolate, Natural and Artificial Flavors, Beet Juice Powder (Color), Salt, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-strawberry-bumcake.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Mint Chip Ice Cream,32g scoop,110,25,2,0.5,0,0,0,140,"Micro-Filtered Whey Protein Isolate, Chocolate Chips, Cocoa, Natural and Artificial Flavors, Salt, Gum Blend, Sucralose, Yellow 5, Blue 1",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-mint-chip-ice-cream.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Birthday Cake,32g scoop,110,25,2,0,1,0,0,140,"Micro-Filtered Whey Protein Isolate, Sprinkles (Sugar, Corn Starch, Palm Oil), Natural and Artificial Flavors, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-birthday-cake.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Grandma's Apple Pie,31g scoop,110,25,2,0,0,0,0,140,"Micro-Filtered Whey Protein Isolate, Cinnamon, Apple Pie Flavor Bits, Natural and Artificial Flavors, Salt, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-grandma-s-apple-pie.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Milk & Cookies,32g scoop,115,25,3,0.5,1,0,0,150,"Micro-Filtered Whey Protein Isolate, Chocolate Cookie Gems (Sugar, Enriched Flour, Cocoa), Natural and Artificial Flavors, Salt, Cellulose Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-milk-cookies.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Pecan Pie,31g scoop,110,25,2,0,0,0,0,140,"Micro-Filtered Whey Protein Isolate, Toasted Nut Flavors, Cinnamon, Natural and Artificial Flavors, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-pecan-pie.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Fudge Brownie,33g scoop,120,25,3,1,1,1,0,140,"Micro-Filtered Whey Protein Isolate, Cocoa Powder Processed with Alkali, Sugar-Free Chocolate Gems, Natural and Artificial Flavors, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-fudge-brownie.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Frosted Frenchie Cookie,31g scoop,110,25,2,0,0,0,0,140,"Micro-Filtered Whey Protein Isolate, Vanilla Cream Cookie Bits, Natural and Artificial Flavors, Salt, Gum Blend, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-frosted-frenchie-cookie.webp
protein_powder,Raw Nutrition,CBUM Itholate Protein,Maple Waffle Eh?,31g scoop,110,25,2,0,0,0,0,145,"Micro-Filtered Whey Protein Isolate, Natural Maple Syrup Flavor, Natural and Artificial Flavors, Salt, Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-itholate-protein-maple-waffle-eh.webp
pre_workout,Raw Nutrition,Thavage Pre-Workout,South Beach Slush,13.2g scoop,5,0,1,0,0,0,130,75,"L-Citrulline, Beta-Alanine, Betaine Anhydrous, L-Tyrosine, Taurine, Nitrosigine (Inositol-Stabilized Arginine Silicate), Agmatine Sulfate, Coconut Water Powder, Caffeine Anhydrous, Alpha-GPC, L-Theanine, Di-Caffeine Malate, AstraGin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-thavage-pre-workout-south-beach-slush.webp
pre_workout,Raw Nutrition,Thavage Pre-Workout,Rocket Candy,13.2g scoop,5,0,1,0,0,0,130,75,"L-Citrulline, Beta-Alanine, Betaine Anhydrous, L-Tyrosine, Taurine, Nitrosigine, Agmatine Sulfate, Coconut Water Powder, Caffeine Anhydrous, Alpha-GPC, L-Theanine, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-thavage-pre-workout-rocket-candy.webp
pre_workout,Raw Nutrition,Thavage Pre-Workout,Blackberry Lemonade,13.2g scoop,5,0,1,0,0,0,130,75,"L-Citrulline, Beta-Alanine, Betaine Anhydrous, L-Tyrosine, Taurine, Nitrosigine, Agmatine Sulfate, Coconut Water Powder, Caffeine Anhydrous, Alpha-GPC, L-Theanine, Citric Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-thavage-pre-workout-blackberry-lemonade.webp
pre_workout,Raw Nutrition,Thavage Pre-Workout,Peach Bum,13.2g scoop,5,0,1,0,0,0,130,75,"L-Citrulline, Beta-Alanine, Betaine Anhydrous, L-Tyrosine, Taurine, Nitrosigine, Agmatine Sulfate, Coconut Water Powder, Caffeine Anhydrous, Alpha-GPC, L-Theanine, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-thavage-pre-workout-peach-bum.webp
pre_workout,Raw Nutrition,Thuper Thavage Pre-Workout,White Cherry,18g scoop,10,0,2,0,0,0,400,110,"L-Citrulline, Beta-Alanine, Betaine Anhydrous, L-Tyrosine, Taurine, Nitrosigine, Caffeine Anhydrous, Alpha-GPC (Alpha-Glycerylphosphorylcholine), Di-Caffeine Malate, Bitter Orange Extract (Synephrine), AstraGin, Citric Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-thuper-thavage-pre-workout-white-cherry.webp
pre_workout,Raw Nutrition,Thuper Thavage Pre-Workout,Citrus Grapefruit,18g scoop,10,0,2,0,0,0,400,110,"L-Citrulline, Beta-Alanine, Betaine Anhydrous, L-Tyrosine, Taurine, Nitrosigine, Caffeine Anhydrous, Alpha-GPC, Di-Caffeine Malate, Bitter Orange Extract (Synephrine), AstraGin, Citric Acid, Malic Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-thuper-thavage-pre-workout-citrus-grapefruit.webp
pre_workout,Raw Nutrition,CBUM Essential Pre-Workout,Sour Citrus Freeze,13.5g scoop,5,0,1,0,0,0,200,90,"L-Citrulline, Beta-Alanine, L-Tyrosine, Taurine, Caffeine Anhydrous, Salt, Natural & Artificial Flavors, Malic Acid, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-cbum-essential-pre-workout-sour-citrus-freeze.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Cherry Frost,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Flavor, Caffeine Anhydrous, Sucralose, Potassium Sorbate, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-cherry-frost.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Dr. Bum (Spiced Cherry Soda),12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Flavor, Caffeine Anhydrous, Sucralose, Sodium Benzoate, Caramel Color, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-dr-bum-spiced-cherry-soda.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Root Beer,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Root Beer Flavor, Caffeine Anhydrous, Caramel Color, Sucralose, Potassium Sorbate",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-root-beer.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Orange Sunrise,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Orange Flavors, Caffeine Anhydrous, Sucralose, Sodium Benzoate, Beta-Carotene (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-orange-sunrise.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Blue Snow Cone,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural and Artificial Flavors, Caffeine Anhydrous, Sucralose, Blue 1",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-blue-snow-cone.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Blueberry Lemonade,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Lemon and Blueberry Flavors, Caffeine Anhydrous, Sucralose, Potassium Sorbate",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-blueberry-lemonade.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Pink Lemonade,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Flavors, Caffeine Anhydrous, Sucralose, Vegetable Juice (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-pink-lemonade.webp
energy_drink,Raw Nutrition,Bum Energy Drink,Peach Mango,12 fl oz can,5,0,1,0,0,0,112,10,"Carbonated Water, Citric Acid, Cognizin Citicoline, Natural Peach and Mango Flavors, Caffeine Anhydrous, Sucralose, Beta-Carotene (Color), Potassium Sorbate",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/raw-nutrition-bum-energy-drink-peach-mango.webp
snack,Drizzilicious,Mini Rice Cake Bites,Birthday Cake,0.74 oz bag,90,1,16,3,5,0,0,65,"Rice Crisp (White Rice, Corn, Tapioca Starch, Corn Starch, Sugar, Flax, Whole Quinoa, Chia, Salt, Natural Flavor), Flavored Coating (Sugar, Palm Kernel Oil, Natural Flavor, Salt), Sunflower Oil, Seasoning (Sugar, Dextrose, Sea Salt, Potato Maltodextrin, Natural Flavor, Turmeric), Rainbow Sugar",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-birthday-cake.webp
snack,Drizzilicious,Mini Rice Cake Bites,S'mores,0.74 oz bag,90,1,15,3.5,6,0,0,85,"Rice Crisp (White Rice Flour, Tapioca Starch, Whole Grain Yellow Corn Flour, Corn Starch, Cane Sugar, Flax, Quinoa, Cinnamon, Chia), Flavored Coating (Sugar, Palm Kernel Oil, Natural Flavors), Sugar, Cinnamon, Sunflower Oil, Sea Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-s-mores.webp
snack,Drizzilicious,Mini Rice Cake Bites,Cookies & Cream,0.74 oz bag,90,1,15,3,5,0,0,70,"Rice Crisp (White Rice, Corn, Tapioca Starch, Corn Starch, Sugar, Flax, Whole Quinoa, Chia, Salt), Flavored Coating (Sugar, Palm Kernel Oil, Cocoa Powder, Natural Flavor), Sunflower Oil",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-cookies-cream.webp
snack,Drizzilicious,Mini Rice Cake Bites,Salted Caramel,0.74 oz bag,90,1,15,3,4,1,0,70,"Rice Crisp (White Rice, Corn, Tapioca Starch, Corn Starch, Sugar, Flax, Whole Quinoa, Chia, Salt), Flavored Coating (Sugar, Palm Kernel Oil, Natural Flavor, Sea Salt), Sunflower Oil, Caramel Seasoning",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-salted-caramel.webp
snack,Drizzilicious,Mini Rice Cake Bites,Cinnamon Swirl,0.74 oz bag,90,1,15,3.5,6,0,0,85,"Rice Crisp (White Rice Flour, Tapioca Starch, Whole Grain Yellow Corn Flour, Corn Starch, Cane Sugar, Flax, Quinoa, Cinnamon, Chia), Flavored Coating (Sugar, Palm Kernel Oil, Natural Flavors), Cinnamon, Sunflower Oil, Sea Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-cinnamon-swirl.webp
snack,Drizzilicious,Mini Rice Cake Bites,French Toast,0.74 oz bag,90,1,15,3,5,0,0,65,"Rice Crisp (White Rice, Corn, Tapioca Starch, Corn Starch, Sugar, Flax, Whole Quinoa, Chia, Salt), Flavored Coating (Sugar, Palm Kernel Oil, Natural Flavor), Sunflower Oil, Maple Seasoning",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-french-toast.webp
snack,Drizzilicious,Drizzled Popcorn,Strawberry Kettle Corn,1 oz serving,120,1,18,4.5,6,1,0,75,"Popcorn, Cane Sugar, Sunflower Oil, Flavored Coating (Sugar, Palm Kernel Oil, Natural Strawberry Flavor, Vegetable Juice for Color), Sea Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-drizzled-popcorn-strawberry-kettle-corn.webp
snack,Drizzilicious,Drizzled Popcorn,Cocoa Kettle Corn,1 oz serving,120,2,17,5,5,2,0,70,"Popcorn, Cane Sugar, Sunflower Oil, Flavored Coating (Sugar, Palm Kernel Oil, Cocoa Powder, Chocolate Liquor), Sea Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-drizzled-popcorn-cocoa-kettle-corn.webp
snack,Drizzilicious,Mini Rice Cake Bites,Very Berry,0.74 oz bag,90,1,15,3,4,1,0,65,"Rice Crisp (White Rice, Corn, Tapioca Starch, Corn Starch, Sugar, Flax, Whole Quinoa, Chia, Salt), Flavored Coating (Sugar, Palm Kernel Oil, Natural Berry Flavor, Beet Juice for Color), Sunflower Oil, Mixed Berry Seasoning",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-very-berry.webp
snack,Drizzilicious,Mini Rice Cake Bites,Strawberry Chocolatey,4 oz bag,90,1,16,3,5,0,0,65,"Rice Crisp (White Rice, Corn, Tapioca Starch, Corn Starch, Sugar, Flax, Whole Quinoa, Chia, Salt), Flavored Coating (Sugar, Palm Kernel Oil, Cocoa Powder, Natural Strawberry Flavor), Sunflower Oil",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-mini-rice-cake-bites-strawberry-chocolatey.webp
snack,Drizzilicious,Drizzled Popcorn,Lemon Kettle Corn,4.5 oz bag,120,1,18,4.5,6,1,0,75,"Popcorn, Cane Sugar, Sunflower Oil, Flavored Coating (Sugar, Palm Kernel Oil, Natural Lemon Flavor, Turmeric for Color), Sea Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-drizzled-popcorn-lemon-kettle-corn.webp
snack,Drizzilicious,Drizzled Popcorn,Birthday Cake Kettle Corn,4.5 oz bag,120,1,18,5,6,1,0,70,"Popcorn, Cane Sugar, Sunflower Oil, Flavored Coating (Sugar, Palm Kernel Oil, Natural Flavor, Salt), Rainbow Sprinkles",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/drizzilicious-drizzled-popcorn-birthday-cake-kettle-corn.webp
protein_bar,Quest Nutrition,Quest Protein Bar,Chocolate Chip Cookie Dough,60g bar,200,21,21,9,1,14,0,250,"Protein Blend (Milk Protein Isolate, Whey Protein Isolate), Soluble Corn Fiber, Almonds, Water, Unsweetened Chocolate, Erythritol, Natural Flavors, Cocoa Butter, Sea Salt, Stevia Sweetener, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/quest-nutrition-quest-protein-bar-chocolate-chip-cookie-dough.webp
protein_bar,Quest Nutrition,Quest Protein Bar,Cookies & Cream,60g bar,200,21,22,7,1,15,0,310,"Protein Blend (Milk Protein Isolate, Whey Protein Isolate), Soluble Corn Fiber, Almonds, Water, Cocoa Processed with Alkali, Natural Flavors, Erythritol, Sea Salt, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/quest-nutrition-quest-protein-bar-cookies-cream.webp
protein_bar,Quest Nutrition,Quest Protein Bar,White Chocolate Raspberry,60g bar,200,20,22,8,1,15,0,250,"Protein Blend (Milk Protein Isolate, Whey Protein Isolate), Soluble Corn Fiber, Almonds, Water, Erythritol, Dried Raspberries, Cocoa Butter, Natural Flavors, Sea Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/quest-nutrition-quest-protein-bar-white-chocolate-raspberry.webp
